image,instance_id,x0,y0,x1,y1,w,h,bbox_area,mask_area,solidity,local_density,dist_to_border,box_value,session,frame,mean_value,n_apples,detected
20150919_174151_image101.png,63,693.0,98.0,720.0,131.0,27.0,33.0,891.0,666,0.747474730014801,7,13.5,200.28956604003903,20150919_174151,101,132.1949005126953,102,True
20150919_174151_image101.png,64,699.0,132.0,718.0,154.0,19.0,22.0,418.0,320,0.7655502557754517,7,11.5,179.42822265625,20150919_174151,101,132.1949005126953,102,False
20150919_174151_image101.png,65,705.0,197.0,719.0,223.0,14.0,26.0,364.0,274,0.7527472376823425,5,8.0,179.4477996826172,20150919_174151,101,132.1949005126953,102,True
20150919_174151_image101.png,66,422.0,419.0,442.0,438.0,20.0,19.0,380.0,259,0.6815789341926575,3,288.0,202.98684692382807,20150919_174151,101,132.1949005126953,102,False
20150919_174151_image101.png,67,633.0,347.0,652.0,368.0,19.0,21.0,399.0,258,0.646616518497467,6,77.5,129.99497985839844,20150919_174151,101,132.1949005126953,102,False
20150919_174151_image101.png,68,647.0,337.0,676.0,371.0,29.0,34.0,986.0,647,0.6561866402626038,6,58.5,179.2586212158203,20150919_174151,101,132.1949005126953,102,True
20150919_174151_image101.png,69,670.0,317.0,703.0,349.0,33.0,32.0,1056.0,789,0.7471590638160706,6,33.5,213.1354217529297,20150919_174151,101,132.1949005126953,102,False
20150919_174151_image101.png,70,682.0,305.0,706.0,319.0,24.0,14.0,336.0,189,0.5625,6,26.0,225.9404754638672,20150919_174151,101,132.1949005126953,102,False
20150919_174151_image101.png,71,701.0,298.0,719.0,323.0,18.0,25.0,450.0,302,0.6711111068725586,6,10.0,144.05332946777344,20150919_174151,101,132.1949005126953,102,False
20150919_174151_image101.png,72,682.0,341.0,706.0,370.0,24.0,29.0,696.0,377,0.5416666865348816,6,26.0,153.06753540039062,20150919_174151,101,132.1949005126953,102,False
20150919_174151_image101.png,73,705.0,344.0,720.0,372.0,15.0,28.0,420.0,280,0.6666666865348816,6,7.5,172.67857360839844,20150919_174151,101,132.1949005126953,102,False
20150919_174151_image101.png,74,368.0,678.0,389.0,700.0,21.0,22.0,462.0,325,0.7034631967544556,7,341.5,190.2748870849609,20150919_174151,101,132.1949005126953,102,False
20150919_174151_image101.png,75,389.0,676.0,408.0,695.0,19.0,19.0,361.0,255,0.7063711881637573,6,321.5,168.21884155273438,20150919_174151,101,132.1949005126953,102,False
20150919_174151_image101.png,76,374.0,714.0,395.0,737.0,21.0,23.0,483.0,231,0.47826087474823,7,335.5,183.4637756347656,20150919_174151,101,132.1949005126953,102,False
20150919_174151_image101.png,77,385.0,761.0,408.0,779.0,23.0,18.0,414.0,295,0.7125604152679443,4,323.5,176.7536163330078,20150919_174151,101,132.1949005126953,102,False
20150919_174151_image101.png,78,464.0,708.0,483.0,731.0,19.0,23.0,437.0,336,0.768878698348999,8,246.5,93.99542236328124,20150919_174151,101,132.1949005126953,102,False
20150919_174151_image101.png,79,488.0,723.0,510.0,741.0,22.0,18.0,396.0,235,0.5934343338012695,5,221.0,52.022727966308594,20150919_174151,101,132.1949005126953,102,False
20150919_174151_image101.png,80,531.0,467.0,553.0,486.0,22.0,19.0,418.0,246,0.5885167717933655,5,178.0,128.16506958007812,20150919_174151,101,132.1949005126953,102,False
20150919_174151_image101.png,81,438.0,549.0,464.0,571.0,26.0,22.0,572.0,329,0.5751748085021973,5,269.0,129.9510498046875,20150919_174151,101,132.1949005126953,102,False
20150919_174151_image101.png,82,479.0,558.0,509.0,591.0,30.0,33.0,990.0,749,0.7565656304359436,6,226.0,88.50605773925781,20150919_174151,101,132.1949005126953,102,False
20150919_174151_image101.png,83,490.0,587.0,523.0,619.0,33.0,32.0,1056.0,807,0.7642045617103577,6,213.5,62.9886360168457,20150919_174151,101,132.1949005126953,102,False
20150919_174151_image101.png,84,531.0,668.0,575.0,714.0,44.0,46.0,2024.0,1499,0.7406126260757446,6,167.0,196.8399200439453,20150919_174151,101,132.1949005126953,102,True
20150919_174151_image101.png,85,563.0,699.0,598.0,733.0,35.0,34.0,1190.0,860,0.7226890921592712,4,139.5,208.7092437744141,20150919_174151,101,132.1949005126953,102,True
20150919_174151_image101.png,86,594.0,739.0,616.0,765.0,22.0,26.0,572.0,409,0.7150349617004395,3,115.0,79.73776245117188,20150919_174151,101,132.1949005126953,102,False
20150919_174151_image101.png,87,695.0,679.0,719.0,704.0,24.0,25.0,600.0,461,0.7683333158493042,1,13.0,45.41666793823242,20150919_174151,101,132.1949005126953,102,False
20150919_174151_image101.png,88,520.0,535.0,538.0,566.0,18.0,31.0,558.0,283,0.5071684718132019,8,191.0,189.2383575439453,20150919_174151,101,132.1949005126953,102,False
20150919_174151_image101.png,89,517.0,570.0,539.0,585.0,22.0,15.0,330.0,216,0.6545454263687134,7,192.0,80.47272491455078,20150919_174151,101,132.1949005126953,102,False
20150919_174151_image101.png,90,532.0,548.0,571.0,586.0,39.0,38.0,1482.0,1003,0.6767881512641907,8,168.5,175.9048614501953,20150919_174151,101,132.1949005126953,102,True
20150919_174151_image101.png,91,604.0,443.0,638.0,470.0,34.0,27.0,918.0,694,0.7559912800788879,5,99.0,211.59803771972656,20150919_174151,101,132.1949005126953,102,True
20150919_174151_image101.png,92,620.0,500.0,651.0,526.0,31.0,26.0,806.0,629,0.7803969979286194,8,84.5,194.7828826904297,20150919_174151,101,132.1949005126953,102,False
20150919_174151_image101.png,93,692.0,483.0,719.0,514.0,27.0,31.0,837.0,696,0.8315412402153015,4,14.5,172.03106689453125,20150919_174151,101,132.1949005126953,102,True
20150919_174151_image101.png,94,590.0,570.0,630.0,607.0,40.0,37.0,1480.0,1050,0.7094594836235046,7,110.0,173.2053985595703,20150919_174151,101,132.1949005126953,102,True
20150919_174151_image101.png,95,650.0,520.0,681.0,549.0,31.0,29.0,899.0,696,0.774193525314331,6,54.5,185.13348388671875,20150919_174151,101,132.1949005126953,102,False
20150919_174151_image101.png,96,654.0,585.0,690.0,621.0,36.0,36.0,1296.0,990,0.7638888955116272,5,48.0,151.39892578125,20150919_174151,101,132.1949005126953,102,True
20150919_174151_image101.png,97,695.0,535.0,720.0,567.0,25.0,32.0,800.0,561,0.7012500166893005,4,12.5,177.99624633789062,20150919_174151,101,132.1949005126953,102,False
20150919_174151_image101.png,98,2.0,510.0,21.0,534.0,19.0,24.0,456.0,293,0.6425438523292542,0,11.5,76.9473648071289,20150919_174151,101,132.1949005126953,102,False
20150919_174151_image101.png,99,548.0,508.0,575.0,525.0,27.0,17.0,459.0,268,0.5838779807090759,8,158.5,150.73855590820312,20150919_174151,101,132.1949005126953,102,False
20150919_174151_image101.png,100,445.0,462.0,468.0,494.0,23.0,32.0,736.0,508,0.6902173757553101,5,263.5,124.79755401611328,20150919_174151,101,132.1949005126953,102,False
20150919_174151_image101.png,101,483.0,806.0,500.0,823.0,17.0,17.0,289.0,153,0.529411792755127,3,228.5,56.20415115356445,20150919_174151,101,132.1949005126953,102,False
20150919_174151_image101.png,102,529.0,765.0,546.0,782.0,17.0,17.0,289.0,211,0.7301037907600403,6,182.5,49.05882263183594,20150919_174151,101,132.1949005126953,102,False
20150919_174151_image106.png,1,0.0,259.0,25.0,290.0,25.0,31.0,775.0,532,0.6864516139030457,4,12.5,166.51612854003906,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,2,43.0,247.0,71.0,271.0,28.0,24.0,672.0,542,0.8065476417541504,4,57.0,177.5357208251953,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,3,29.0,298.0,42.0,319.0,13.0,21.0,273.0,100,0.3663003742694855,8,35.5,141.14285278320312,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,4,64.0,290.0,82.0,314.0,18.0,24.0,432.0,246,0.5694444179534912,12,73.0,189.4791717529297,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,5,0.0,352.0,20.0,374.0,20.0,22.0,440.0,339,0.7704545259475708,6,10.0,183.0249938964844,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,6,37.0,367.0,54.0,386.0,17.0,19.0,323.0,226,0.6996904015541077,6,45.5,70.5572738647461,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,7,51.0,366.0,72.0,385.0,21.0,19.0,399.0,302,0.756892204284668,8,61.5,96.02005004882812,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,8,98.0,346.0,119.0,363.0,21.0,17.0,357.0,225,0.6302521228790283,13,108.5,93.36134338378906,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,9,111.0,310.0,131.0,337.0,20.0,27.0,540.0,435,0.8055555820465088,14,121.0,136.3222198486328,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,10,21.0,493.0,34.0,508.0,13.0,15.0,195.0,144,0.7384615540504456,3,27.5,137.86666870117188,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,11,49.0,499.0,63.0,514.0,14.0,15.0,210.0,111,0.5285714268684387,3,56.0,116.51905059814452,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,12,66.0,510.0,78.0,523.0,12.0,13.0,156.0,119,0.7628205418586731,4,72.0,96.62820434570312,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,13,2.0,569.0,13.0,583.0,11.0,14.0,154.0,116,0.7532467246055603,3,7.5,215.5779266357422,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,14,22.0,832.0,42.0,851.0,20.0,19.0,380.0,244,0.6421052813529968,4,32.0,185.0394744873047,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,15,40.0,810.0,75.0,846.0,35.0,36.0,1260.0,854,0.6777777671813965,7,57.5,198.12619018554688,20150919_174151,106,129.97116088867188,99,True
20150919_174151_image106.png,16,50.0,780.0,83.0,808.0,33.0,28.0,924.0,654,0.7077922224998474,9,66.5,199.60498046875,20150919_174151,106,129.97116088867188,99,True
20150919_174151_image106.png,17,75.0,876.0,109.0,909.0,34.0,33.0,1122.0,818,0.7290552854537964,4,92.0,190.982177734375,20150919_174151,106,129.97116088867188,99,True
20150919_174151_image106.png,18,21.0,715.0,52.0,747.0,31.0,32.0,992.0,546,0.5504032373428345,5,36.5,187.4818572998047,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,19,59.0,692.0,79.0,702.0,20.0,10.0,200.0,129,0.6449999809265137,6,69.0,174.4600067138672,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,20,118.0,824.0,140.0,852.0,22.0,28.0,616.0,363,0.5892857313156128,8,129.0,198.5487060546875,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,21,149.0,830.0,160.0,851.0,11.0,21.0,231.0,152,0.6580086350440979,7,154.5,152.2467498779297,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,22,130.0,788.0,151.0,812.0,21.0,24.0,504.0,332,0.658730149269104,8,140.5,157.9424591064453,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,23,239.0,828.0,251.0,848.0,12.0,20.0,240.0,202,0.8416666388511658,3,245.0,174.75833129882812,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,24,155.0,770.0,173.0,790.0,18.0,20.0,360.0,245,0.6805555820465088,8,164.0,125.50277709960938,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,25,102.0,724.0,138.0,760.0,36.0,36.0,1296.0,1003,0.7739197611808777,9,120.0,223.4799346923828,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,26,67.0,638.0,95.0,666.0,28.0,28.0,784.0,588,0.75,5,81.0,211.61990356445312,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,27,112.0,642.0,143.0,672.0,31.0,30.0,930.0,592,0.6365591287612915,8,127.5,191.6999969482422,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,28,155.0,696.0,180.0,722.0,25.0,26.0,650.0,478,0.7353846430778503,10,167.5,176.24923706054688,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,29,210.0,749.0,232.0,771.0,22.0,22.0,484.0,314,0.6487603187561035,8,221.0,95.6776885986328,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,30,148.0,559.0,164.0,576.0,16.0,17.0,272.0,142,0.5220588445663452,5,156.0,176.80882263183594,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,31,170.0,609.0,193.0,640.0,23.0,31.0,713.0,423,0.5932678580284119,8,181.5,200.75315856933597,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,32,193.0,647.0,227.0,680.0,34.0,33.0,1122.0,587,0.523172914981842,9,210.0,185.80838012695312,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,33,223.0,670.0,235.0,683.0,12.0,13.0,156.0,119,0.7628205418586731,8,229.0,162.17308044433594,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,34,240.0,639.0,256.0,653.0,16.0,14.0,224.0,119,0.53125,7,248.0,168.05357360839844,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,35,284.0,687.0,308.0,715.0,24.0,28.0,672.0,425,0.632440447807312,9,296.0,194.9032745361328,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,36,273.0,681.0,291.0,698.0,18.0,17.0,306.0,181,0.5915032625198364,8,282.0,142.87908935546875,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,37,340.0,685.0,361.0,708.0,21.0,23.0,483.0,310,0.6418219208717346,7,350.5,148.7722625732422,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,38,364.0,678.0,384.0,702.0,20.0,24.0,480.0,368,0.7666666507720947,8,346.0,206.37083435058597,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,39,383.0,672.0,401.0,690.0,18.0,18.0,324.0,252,0.7777777910232544,7,328.0,188.32408142089844,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,40,312.0,597.0,343.0,625.0,31.0,28.0,868.0,600,0.6912442445755005,6,327.5,161.06336975097656,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,41,136.0,354.0,158.0,373.0,22.0,19.0,418.0,326,0.779904305934906,13,147.0,166.99282836914062,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,42,145.0,289.0,171.0,320.0,26.0,31.0,806.0,584,0.7245657444000244,12,158.0,194.13771057128903,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,43,146.0,315.0,168.0,332.0,22.0,17.0,374.0,236,0.6310160160064697,12,157.0,142.59091186523438,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,44,145.0,329.0,162.0,344.0,17.0,15.0,255.0,132,0.5176470875740051,14,153.5,119.53333282470705,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,45,166.0,333.0,189.0,357.0,23.0,24.0,552.0,337,0.6105072498321533,14,177.5,146.08152770996094,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,46,187.0,321.0,205.0,348.0,18.0,27.0,486.0,297,0.6111111044883728,15,196.0,154.45472717285156,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,47,193.0,294.0,211.0,315.0,18.0,21.0,378.0,269,0.7116402387619019,11,202.0,193.98147583007807,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,48,214.0,268.0,239.0,297.0,25.0,29.0,725.0,426,0.5875862240791321,8,226.5,192.44276428222656,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,49,233.0,289.0,244.0,305.0,11.0,16.0,176.0,94,0.5340909361839294,9,238.5,200.0454559326172,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,50,201.0,422.0,212.0,439.0,11.0,17.0,187.0,88,0.4705882370471954,8,206.5,187.5454559326172,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,51,218.0,405.0,248.0,433.0,30.0,28.0,840.0,603,0.7178571224212646,9,233.0,197.5059509277344,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,52,245.0,404.0,260.0,423.0,15.0,19.0,285.0,204,0.7157894968986511,11,252.5,212.1052703857422,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,53,257.0,434.0,274.0,454.0,17.0,20.0,340.0,166,0.4882352948188782,12,265.5,137.7323455810547,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,54,270.0,446.0,290.0,459.0,20.0,13.0,260.0,196,0.7538461685180664,15,280.0,156.7076873779297,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,55,284.0,480.0,299.0,495.0,15.0,15.0,225.0,166,0.7377777695655823,12,291.5,143.30667114257812,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,56,317.0,423.0,339.0,443.0,22.0,20.0,440.0,268,0.6090909242630005,14,328.0,172.7022705078125,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,57,320.0,441.0,337.0,458.0,17.0,17.0,289.0,170,0.5882353186607361,13,328.5,177.85813903808594,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,58,326.0,457.0,343.0,475.0,17.0,18.0,306.0,235,0.7679738402366638,12,334.5,193.55882263183597,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,59,343.0,457.0,355.0,476.0,12.0,19.0,228.0,184,0.8070175647735596,12,349.0,195.4166717529297,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,60,359.0,457.0,371.0,476.0,12.0,19.0,228.0,128,0.5614035129547119,11,355.0,164.0657958984375,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,61,449.0,753.0,469.0,774.0,20.0,21.0,420.0,338,0.8047618865966797,4,261.0,175.97857666015625,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,62,450.0,668.0,471.0,688.0,21.0,20.0,420.0,329,0.7833333611488342,7,259.5,160.51190185546875,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,63,430.0,670.0,452.0,691.0,22.0,21.0,462.0,314,0.6796537041664124,8,279.0,192.74026489257807,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,64,436.0,710.0,453.0,729.0,17.0,19.0,323.0,195,0.603715181350708,8,275.5,189.504638671875,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,65,328.0,308.0,373.0,356.0,45.0,48.0,2160.0,1346,0.6231481432914734,3,332.0,186.11712646484372,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,66,345.0,390.0,385.0,427.0,40.0,37.0,1480.0,800,0.5405405163764954,12,355.0,99.72364807128906,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,67,364.0,344.0,408.0,392.0,44.0,48.0,2112.0,1599,0.7571022510528564,7,334.0,202.42376708984372,20150919_174151,106,129.97116088867188,99,True
20150919_174151_image106.png,68,416.0,451.0,459.0,499.0,43.0,48.0,2064.0,1539,0.7456395626068115,8,282.5,197.7281951904297,20150919_174151,106,129.97116088867188,99,True
20150919_174151_image106.png,69,520.0,705.0,542.0,720.0,22.0,15.0,330.0,219,0.6636363863945007,6,189.0,105.70606231689452,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,70,662.0,735.0,684.0,763.0,22.0,28.0,616.0,463,0.7516233921051025,4,47.0,74.39286041259766,20150919_174151,106,129.97116088867188,99,False
20150919_174151_image106.png,71,608.0,662.0,651.0,709.0,43.0,47.0,2021.0,1529,0.7565561532974243,4,90.5,200.1103363037109,20150919_174151,106,129.97116088867188,99,True
